wallet,value,buydate,timestamp,etherscan
0x24dd9e3e886c3d58fb34502502b13d066eb9ce10,0.008846711071151501,2021-01,1611837886,https://etherscan.io/address/0x24dd9e3e886c3d58fb34502502b13d066eb9ce10#tokentxns
0x597f5361e72bda734fa832e7259965f7fe6f0162,0.008769263232566851,2020-09,1600758210,https://etherscan.io/address/0x597f5361e72bda734fa832e7259965f7fe6f0162#tokentxns
0x3b71642acb8bf96f793e03762001f263b1b95782,0.008574685268451204,2021-05,1620089535,https://etherscan.io/address/0x3b71642acb8bf96f793e03762001f263b1b95782#tokentxns
0xd457dae75dae54de10c3f65af88fc23e696c2f1b,0.008539766343814408,2021-01,1611036663,https://etherscan.io/address/0xd457dae75dae54de10c3f65af88fc23e696c2f1b#tokentxns
0xd96058a46c3bb34d57e564f7b0390de52484566d,0.008514383001422843,2020-09,1600597208,https://etherscan.io/address/0xd96058a46c3bb34d57e564f7b0390de52484566d#tokentxns
0x2e56c6801a3b31224779b34a251a858c5c3dc206,0.008369343274122699,2021-05,1620106197,https://etherscan.io/address/0x2e56c6801a3b31224779b34a251a858c5c3dc206#tokentxns
0xff1dd33f51183959b9b0b4cb04ebf360bc0a3bf4,0.008338534234055882,2021-05,1620097777,https://etherscan.io/address/0xff1dd33f51183959b9b0b4cb04ebf360bc0a3bf4#tokentxns
0x3bdd6778e2ba3c4b9428a0463ec032ccb2315a4d,0.008338442824997725,2021-05,1620097777,https://etherscan.io/address/0x3bdd6778e2ba3c4b9428a0463ec032ccb2315a4d#tokentxns
0xe55796b467accefee89278963f3a85933caef417,0.008338435558270089,2021-05,1620097777,https://etherscan.io/address/0xe55796b467accefee89278963f3a85933caef417#tokentxns
0x0d902cba7f50a60584b5d0b164a48d0a58c518de,0.008335635479625935,2020-09,1600456107,https://etherscan.io/address/0x0d902cba7f50a60584b5d0b164a48d0a58c518de#tokentxns
0xe58adb178d5069d4fc30c738b5a8516d737330d2,0.008334462562867460,2021-05,1620097777,https://etherscan.io/address/0xe58adb178d5069d4fc30c738b5a8516d737330d2#tokentxns
0x6289071a919d25e5ae90754e851e6f8507108245,0.008331951398788727,2021-03,1614791440,https://etherscan.io/address/0x6289071a919d25e5ae90754e851e6f8507108245#tokentxns
0xac87325afad4514184ad1ea6dbad517652d73ca2,0.008326529322798406,2021-05,1620097777,https://etherscan.io/address/0xac87325afad4514184ad1ea6dbad517652d73ca2#tokentxns
0xe468e0188041203f1617e8d08735c8f00b54d352,0.008321664276673359,2021-05,1620105022,https://etherscan.io/address/0xe468e0188041203f1617e8d08735c8f00b54d352#tokentxns
0x99aece6de0375e41263af3706dc4e42c0b4f63c2,0.008310416954201579,2021-05,1620100449,https://etherscan.io/address/0x99aece6de0375e41263af3706dc4e42c0b4f63c2#tokentxns
0xa6f608595acb0f8dd05fc818af4db6e9171f65a9,0.008302425912767002,2021-05,1620100409,https://etherscan.io/address/0xa6f608595acb0f8dd05fc818af4db6e9171f65a9#tokentxns
0xa9ab3dbc1f9b4da200ce9647f1c80bdcb28623ec,0.008298534579910666,2021-05,1620097777,https://etherscan.io/address/0xa9ab3dbc1f9b4da200ce9647f1c80bdcb28623ec#tokentxns
0x14660b04c8940a5a19ea85b5f8a414d7d578a698,0.008298492911748833,2021-05,1620097779,https://etherscan.io/address/0x14660b04c8940a5a19ea85b5f8a414d7d578a698#tokentxns
0xd88033a452cb4dcccbc7809ad8cfebc1eb9328a2,0.008298462734106735,2021-05,1620097779,https://etherscan.io/address/0xd88033a452cb4dcccbc7809ad8cfebc1eb9328a2#tokentxns
0x9cb6d45f1bfaf5e3c5f3d65aaf9adee75840d4bf,0.008281349219403745,2021-05,1620107744,https://etherscan.io/address/0x9cb6d45f1bfaf5e3c5f3d65aaf9adee75840d4bf#tokentxns
0xd74e469303566ab051df1d8e02572ce37be637eb,0.008276956190344950,2020-10,1603673354,https://etherscan.io/address/0xd74e469303566ab051df1d8e02572ce37be637eb#tokentxns
0x33d712949c468bc582f297ba7add7a47f40c1c34,0.008261611143450405,2021-02,1613579379,https://etherscan.io/address/0x33d712949c468bc582f297ba7add7a47f40c1c34#tokentxns
0xa4bcf483829fb8d23bbc3077ada76a10321b5611,0.008177311943759031,2021-05,1621590391,https://etherscan.io/address/0xa4bcf483829fb8d23bbc3077ada76a10321b5611#tokentxns
0x9902fa716ee4bbce13196dcfc2ea03b77e4cc549,0.008170028429242963,2021-02,1613352764,https://etherscan.io/address/0x9902fa716ee4bbce13196dcfc2ea03b77e4cc549#tokentxns
0xda660986e3d931beeffc110e7139ad7d050c7a8f,0.007718722775969786,2020-09,1600983395,https://etherscan.io/address/0xda660986e3d931beeffc110e7139ad7d050c7a8f#tokentxns
0x233d662d3514c4bdfe7955c8ff3661f3e0a58a54,0.007573763405775337,2020-10,1603191074,https://etherscan.io/address/0x233d662d3514c4bdfe7955c8ff3661f3e0a58a54#tokentxns
0xb4c045e382098237444cd784a22e380a7c4ddc55,0.007514917579836045,2021-05,1621533372,https://etherscan.io/address/0xb4c045e382098237444cd784a22e380a7c4ddc55#tokentxns
0x16ae9b67be5d59fcb2fddea5b3208943e63a5af3,0.007500000000000000,2021-02,1613391511,https://etherscan.io/address/0x16ae9b67be5d59fcb2fddea5b3208943e63a5af3#tokentxns
0x4f368e2d4612fef0b923667d19183785a5d3c950,0.007451334298946575,2020-12,1609450660,https://etherscan.io/address/0x4f368e2d4612fef0b923667d19183785a5d3c950#tokentxns
0x1baf50a7d4d9bc7430f8617c71f0e00067fed557,0.007337337487562820,2021-02,1613433258,https://etherscan.io/address/0x1baf50a7d4d9bc7430f8617c71f0e00067fed557#tokentxns
0xef9f57eae6912ef2339a94463de4155b519e4bca,0.0072,2021-05,1620242257,https://etherscan.io/address/0xef9f57eae6912ef2339a94463de4155b519e4bca#tokentxns
0x366e476e210e060bcfb211323d9fe317bb2ef082,0.007171933765275457,2021-01,1612009569,https://etherscan.io/address/0x366e476e210e060bcfb211323d9fe317bb2ef082#tokentxns
0xd37f0898b6bd0e20b39f4efd6237b844abf2afd2,0.007118351968261670,2020-10,1601796149,https://etherscan.io/address/0xd37f0898b6bd0e20b39f4efd6237b844abf2afd2#tokentxns
0xcc6c1ad2aefc7ea7a58c2808495ab9ca6bf4cbdd,0.007112357763388026,2021-03,1614880670,https://etherscan.io/address/0xcc6c1ad2aefc7ea7a58c2808495ab9ca6bf4cbdd#tokentxns
0x7af7ca67aa827f58e0659c52a641aee55a43b535,0.00707,2020-10,1601826428,https://etherscan.io/address/0x7af7ca67aa827f58e0659c52a641aee55a43b535#tokentxns
0x470084c5f2a31a35d44723bfd0a32f529ce21e00,0.007058166216594824,2021-05,1620181907,https://etherscan.io/address/0x470084c5f2a31a35d44723bfd0a32f529ce21e00#tokentxns
0xd197d8c73980dc652f246703ff0ecc5ff8331a53,0.007,2021-04,1618533475,https://etherscan.io/address/0xd197d8c73980dc652f246703ff0ecc5ff8331a53#tokentxns
0x4408b623ea5e46f9aa200449d9e8e86c05335375,0.006949483235275716,2021-03,1615074375,https://etherscan.io/address/0x4408b623ea5e46f9aa200449d9e8e86c05335375#tokentxns
0xe68593fbd0838398b413606f2e8099474b97da86,0.006946616477204278,2021-03,1614788326,https://etherscan.io/address/0xe68593fbd0838398b413606f2e8099474b97da86#tokentxns
0x7bc5718d848e7fd4966cf809531fad9c39025bce,0.006867526053300602,2021-02,1613453477,https://etherscan.io/address/0x7bc5718d848e7fd4966cf809531fad9c39025bce#tokentxns
0x15661f5e00db489b2bb50c2420a3ec6ff39d2ed6,0.006645604318737513,2021-04,1619341675,https://etherscan.io/address/0x15661f5e00db489b2bb50c2420a3ec6ff39d2ed6#tokentxns
0xb01cc254e9b6eb2fab8669cf1643520a201768b3,0.006623780482664284,2021-02,1613452918,https://etherscan.io/address/0xb01cc254e9b6eb2fab8669cf1643520a201768b3#tokentxns
0x90a0a0ca4bf0101a6f4d0d93040fb8e842cc237c,0.006548463864510476,2020-09,1600614804,https://etherscan.io/address/0x90a0a0ca4bf0101a6f4d0d93040fb8e842cc237c#tokentxns
0xf7a6574fb1757a348fa1a44e5cc95a9d8e091c52,0.006535579019774067,2021-03,1614947074,https://etherscan.io/address/0xf7a6574fb1757a348fa1a44e5cc95a9d8e091c52#tokentxns
0xb343561fc1167bc39c320e9f2ac6391685b7c3ae,0.006491504816377034,2020-09,1601172030,https://etherscan.io/address/0xb343561fc1167bc39c320e9f2ac6391685b7c3ae#tokentxns
0x47a5fabf114e65a845507cc1f8ca48d367a991c1,0.006412176096494272,2021-01,1611171269,https://etherscan.io/address/0x47a5fabf114e65a845507cc1f8ca48d367a991c1#tokentxns
0x21afb3ebe3c511e25c3736e436d55ba07daaaff5,0.006354026538409547,2020-11,1605193738,https://etherscan.io/address/0x21afb3ebe3c511e25c3736e436d55ba07daaaff5#tokentxns
0x93c7cff7f50e3a926e4d5bea9505570a81a769c8,0.006306853520854819,2021-02,1613158483,https://etherscan.io/address/0x93c7cff7f50e3a926e4d5bea9505570a81a769c8#tokentxns
0xeb994ad8fa95cd5f234db7539718d52414f49414,0.006018495087640538,2020-09,1600661893,https://etherscan.io/address/0xeb994ad8fa95cd5f234db7539718d52414f49414#tokentxns
0xb78139da76cb96073b473edc90660b152ed7a389,0.006,2021-01,1610657191,https://etherscan.io/address/0xb78139da76cb96073b473edc90660b152ed7a389#tokentxns
0x0a62a72cfe67c25e077ff7b979135af224e35941,0.006,2021-02,1613446492,https://etherscan.io/address/0x0a62a72cfe67c25e077ff7b979135af224e35941#tokentxns
0x83338464d693dce1c4daa47b46c56c51aa87d537,0.006,2021-04,1618599964,https://etherscan.io/address/0x83338464d693dce1c4daa47b46c56c51aa87d537#tokentxns
0x01999c72cbb937bb5eb6267d6b749d1e6c2a23c7,0.006,2021-04,1618600062,https://etherscan.io/address/0x01999c72cbb937bb5eb6267d6b749d1e6c2a23c7#tokentxns
0xf24ff32cf5188f1ce57cea410fe94db2d27b07b8,0.00599430165471043,2021-02,1613856359,https://etherscan.io/address/0xf24ff32cf5188f1ce57cea410fe94db2d27b07b8#tokentxns
0xf1d82ec152b00f83fee453782def58457fa264b6,0.005952431540995837,2020-09,1600727586,https://etherscan.io/address/0xf1d82ec152b00f83fee453782def58457fa264b6#tokentxns
0xd850bbe19c5ad049e25d27012e94fab11c850057,0.005931275349838225,2021-03,1614880343,https://etherscan.io/address/0xd850bbe19c5ad049e25d27012e94fab11c850057#tokentxns
0x898ce49a68d2a15bad633706daff762297a496e6,0.005916807030457525,2020-10,1603148216,https://etherscan.io/address/0x898ce49a68d2a15bad633706daff762297a496e6#tokentxns
0x09ef18db8020f4a960147d02b7da29814eeeff75,0.005823929968360006,2020-09,1600987337,https://etherscan.io/address/0x09ef18db8020f4a960147d02b7da29814eeeff75#tokentxns
0x212282c8e3ba7c4730a1f7fe79d00d1ec471c7e4,0.005753391277412012,2021-03,1614647760,https://etherscan.io/address/0x212282c8e3ba7c4730a1f7fe79d00d1ec471c7e4#tokentxns
0xa3f2d18a2abda05a74fd9a6b606127200d0e2b32,0.005709204833987008,2020-09,1600582477,https://etherscan.io/address/0xa3f2d18a2abda05a74fd9a6b606127200d0e2b32#tokentxns
0x3f32f56ba209c5d5a878c04c527430e36712465f,0.005552564410276809,2021-05,1620109528,https://etherscan.io/address/0x3f32f56ba209c5d5a878c04c527430e36712465f#tokentxns
0x419b77a92db73d4310a30f8ebe1a17840284af6e,0.0055,2020-10,1601609882,https://etherscan.io/address/0x419b77a92db73d4310a30f8ebe1a17840284af6e#tokentxns
0x3898c5ad67fe443049f1885d9d0d0e83d1219ba2,0.005497179214502832,2021-03,1614653287,https://etherscan.io/address/0x3898c5ad67fe443049f1885d9d0d0e83d1219ba2#tokentxns
0x31834ded5abee3c104cb882955047ff42fdd21a3,0.005465722362400867,2020-09,1600595903,https://etherscan.io/address/0x31834ded5abee3c104cb882955047ff42fdd21a3#tokentxns
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,0.005451640228410015,2021-03,1615256286,https://etherscan.io/address/0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f#tokentxns
0xc9c48840e443efe351c911b9d6bfe1b005c0db8c,0.005434915586587657,2020-07,1596161250,https://etherscan.io/address/0xc9c48840e443efe351c911b9d6bfe1b005c0db8c#tokentxns
0xac892b845f6f0fe8992a4af3b1687eab78c9280c,0.005366908028226796,2020-09,1600607768,https://etherscan.io/address/0xac892b845f6f0fe8992a4af3b1687eab78c9280c#tokentxns
0x21cbbcb2e38db3a0e37f8540d976402cbf792fda,0.005232345201853825,2021-03,1615428482,https://etherscan.io/address/0x21cbbcb2e38db3a0e37f8540d976402cbf792fda#tokentxns
0x99cf814cba7a486ef8e00e6ec08f8c2fdb006727,0.005192356270193917,2020-09,1600602396,https://etherscan.io/address/0x99cf814cba7a486ef8e00e6ec08f8c2fdb006727#tokentxns
0x2bd581ed4f840a5493552551bc7db6d074c0a594,0.005093207773592793,2021-02,1612157246,https://etherscan.io/address/0x2bd581ed4f840a5493552551bc7db6d074c0a594#tokentxns
0xc09969428b5c96c15957bba25229b15d6054bc27,0.005083815810227956,2021-03,1614579878,https://etherscan.io/address/0xc09969428b5c96c15957bba25229b15d6054bc27#tokentxns
0xe7f05193e97b63aeff10cef000ecacce18c02e05,0.005083500050776427,2020-10,1603673121,https://etherscan.io/address/0xe7f05193e97b63aeff10cef000ecacce18c02e05#tokentxns
0x864253f4aba90dfb521ac8f16c6ea9be9215f017,0.005026462421596089,2020-05,1589325142,https://etherscan.io/address/0x864253f4aba90dfb521ac8f16c6ea9be9215f017#tokentxns
0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,0.00502593654298965,2020-06,1592390775,https://etherscan.io/address/0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460#tokentxns
0x61f940504653710e22adcec7d73f852310c5b51a,0.005,2021-02,1613409361,https://etherscan.io/address/0x61f940504653710e22adcec7d73f852310c5b51a#tokentxns
0xdda3a3ea45e9aa441a3efb570446d89feeaf541b,0.005,2021-03,1615438727,https://etherscan.io/address/0xdda3a3ea45e9aa441a3efb570446d89feeaf541b#tokentxns
0x89b372d9ba1b5417f3b35d451b53613aeaa3beea,0.005,2021-03,1616202644,https://etherscan.io/address/0x89b372d9ba1b5417f3b35d451b53613aeaa3beea#tokentxns
0xa8a9086699f0e6ac5a4380e3eed197e6f479a72b,0.005,2021-05,1620103579,https://etherscan.io/address/0xa8a9086699f0e6ac5a4380e3eed197e6f479a72b#tokentxns
0x344071dcb54173ffeceec46f44fd6d7064dbe6e4,0.005,2021-05,1621515044,https://etherscan.io/address/0x344071dcb54173ffeceec46f44fd6d7064dbe6e4#tokentxns
0x03b629453e63ef16bfdc1171e5fe60edb08adca0,0.004965420565541217,2020-09,1600506492,https://etherscan.io/address/0x03b629453e63ef16bfdc1171e5fe60edb08adca0#tokentxns
0x5bc97a26f9ab56e3187e0d73d5260e7b13dacf5b,0.004957935678720914,2021-05,1620164713,https://etherscan.io/address/0x5bc97a26f9ab56e3187e0d73d5260e7b13dacf5b#tokentxns
0x67f5731e730d955000ec1c6816541a4f32ae1b3e,0.00490593015849086,2021-03,1614817424,https://etherscan.io/address/0x67f5731e730d955000ec1c6816541a4f32ae1b3e#tokentxns
0xd091c7056dd33ecaffba866eb6e833c916118c94,0.004896345968139166,2021-03,1614819002,https://etherscan.io/address/0xd091c7056dd33ecaffba866eb6e833c916118c94#tokentxns
0xa8750b6b5a413827953d36b5c4f1f9c852168bb6,0.004843087016793300,2021-04,1617628329,https://etherscan.io/address/0xa8750b6b5a413827953d36b5c4f1f9c852168bb6#tokentxns
0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,0.004741161711572181,2020-11,1606644295,https://etherscan.io/address/0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb#tokentxns
0x287fe1c8590f1cc6be4deaa840e176b70e8d73c7,0.004634309025549341,2021-02,1613343159,https://etherscan.io/address/0x287fe1c8590f1cc6be4deaa840e176b70e8d73c7#tokentxns
0x84aba99e2fd2ad84fe6d12cc2d8edae7595adc3c,0.00461722877908419,2021-02,1613874162,https://etherscan.io/address/0x84aba99e2fd2ad84fe6d12cc2d8edae7595adc3c#tokentxns
0x4e0c6a6e10003a95b41e82f1c6d23f8eb128e7f4,0.004590080318191327,2021-05,1620270328,https://etherscan.io/address/0x4e0c6a6e10003a95b41e82f1c6d23f8eb128e7f4#tokentxns
0xe5d2f68665a8f8d21b6188d1e455f4e14db6a469,0.004586518810598784,2021-03,1615680911,https://etherscan.io/address/0xe5d2f68665a8f8d21b6188d1e455f4e14db6a469#tokentxns
0x89495320da1b4aae058008ddb6fd497dc123b4cf,0.004570047981900056,2020-09,1601174007,https://etherscan.io/address/0x89495320da1b4aae058008ddb6fd497dc123b4cf#tokentxns
0xfb843f8c4992efdb6b42349c35f025ca55742d33,0.00455068249974211,2021-05,1620598122,https://etherscan.io/address/0xfb843f8c4992efdb6b42349c35f025ca55742d33#tokentxns
0x1700240ab111ce7ec8e9735aa57c5a2d3f38db68,0.004504753177544180,2020-09,1600420425,https://etherscan.io/address/0x1700240ab111ce7ec8e9735aa57c5a2d3f38db68#tokentxns
0x24aab2dde37304033335a90400e971cf2817cb5f,0.0045,2020-09,1600527594,https://etherscan.io/address/0x24aab2dde37304033335a90400e971cf2817cb5f#tokentxns
0x192a8cd40361a5d58ca0d990df2fc257a3aca32b,0.004500000000000000,2020-10,1602050059,https://etherscan.io/address/0x192a8cd40361a5d58ca0d990df2fc257a3aca32b#tokentxns
0x99999990d598b918799f38163204bbc30611b6b6,0.004444,2021-05,1620102282,https://etherscan.io/address/0x99999990d598b918799f38163204bbc30611b6b6#tokentxns
0x944ae78c7bbde1afa9379bb372508c336220a6f9,0.004443370405276241,2021-02,1614134672,https://etherscan.io/address/0x944ae78c7bbde1afa9379bb372508c336220a6f9#tokentxns
0xca9dc9e4afaa33f39a42cb2044c3f0745ccfbcd6,0.004419698292525744,2021-02,1614393448,https://etherscan.io/address/0xca9dc9e4afaa33f39a42cb2044c3f0745ccfbcd6#tokentxns
0x8966ace7bab2bb20f670355b1e84c9b9061cd2d1,0.004370254289188121,2021-03,1615014612,https://etherscan.io/address/0x8966ace7bab2bb20f670355b1e84c9b9061cd2d1#tokentxns
0x10cf975af04bed54d70978b3ee2dd9b5a4176f80,0.004278160872038497,2021-01,1611010215,https://etherscan.io/address/0x10cf975af04bed54d70978b3ee2dd9b5a4176f80#tokentxns
0xbf05ad40d51047ddfc3605dfb0139f1263f2615d,0.004218543089324862,2021-04,1617996443,https://etherscan.io/address/0xbf05ad40d51047ddfc3605dfb0139f1263f2615d#tokentxns
0x019201bcd96f1b07f8f7fc6c22c36db3d95393b5,0.004178630119646913,2021-05,1620106364,https://etherscan.io/address/0x019201bcd96f1b07f8f7fc6c22c36db3d95393b5#tokentxns
0xb9c62e6c143b741f06f64d127a4893815e191851,0.004177321597953028,2020-09,1600496064,https://etherscan.io/address/0xb9c62e6c143b741f06f64d127a4893815e191851#tokentxns
0xc81affa42a5cae781dcfeb15ec6f63fedd20f813,0.004174610194664719,2021-05,1620106721,https://etherscan.io/address/0xc81affa42a5cae781dcfeb15ec6f63fedd20f813#tokentxns
0x6c663ff99422de328bc16dde2708319d3549d67a,0.004152100153544807,2021-05,1620102013,https://etherscan.io/address/0x6c663ff99422de328bc16dde2708319d3549d67a#tokentxns
0x8bba4e4ad24f73aa12a4355b02c3de32e25cd4fb,0.004150612047044251,2021-05,1620106827,https://etherscan.io/address/0x8bba4e4ad24f73aa12a4355b02c3de32e25cd4fb#tokentxns
0x346a3bf7d2033be58549a2979ecb616c6ba066ce,0.004149848648564013,2020-10,1602587005,https://etherscan.io/address/0x346a3bf7d2033be58549a2979ecb616c6ba066ce#tokentxns
0x909612d5ff6f9d924d8605cad7e82bfbde0eb5b6,0.004148921100298007,2021-05,1620075348,https://etherscan.io/address/0x909612d5ff6f9d924d8605cad7e82bfbde0eb5b6#tokentxns
0xdb51f183f4fe44575c55df2c5b87bac3394def7b,0.004146632495558332,2021-05,1620107031,https://etherscan.io/address/0xdb51f183f4fe44575c55df2c5b87bac3394def7b#tokentxns
0xd15a4b8aafce286e0910a486e636400f56cd71a3,0.004146122270082376,2021-05,1620102097,https://etherscan.io/address/0xd15a4b8aafce286e0910a486e636400f56cd71a3#tokentxns
0xc751e0b25976e31c4643a02cf4862fcbfe6d60b0,0.004138171830051349,2021-05,1620102097,https://etherscan.io/address/0xc751e0b25976e31c4643a02cf4862fcbfe6d60b0#tokentxns
0xa19f1f64c8365966363f6d303ebaf60c7a0cb901,0.004137608324153998,2021-02,1613360784,https://etherscan.io/address/0xa19f1f64c8365966363f6d303ebaf60c7a0cb901#tokentxns
0xc09cb902fabf6a5a83d5da492113aa6b0adc6586,0.004123891907176056,2021-05,1620104309,https://etherscan.io/address/0xc09cb902fabf6a5a83d5da492113aa6b0adc6586#tokentxns
0xb1cb25ea1715cc976b4a3a7aca07922a559d2691,0.004118329549341951,2021-05,1620103039,https://etherscan.io/address/0xb1cb25ea1715cc976b4a3a7aca07922a559d2691#tokentxns
0x1b5c9e9c8436556664c233220a6676bd3eea0788,0.004109681507247889,2020-07,1596209744,https://etherscan.io/address/0x1b5c9e9c8436556664c233220a6676bd3eea0788#tokentxns
0x35a5566d7c086fa683014bdddffdd7907ae8415d,0.004104182966292071,2021-05,1621564769,https://etherscan.io/address/0x35a5566d7c086fa683014bdddffdd7907ae8415d#tokentxns
0xca7a6a53d5576102765a0281c723f863d881dc96,0.004045785605465875,2021-04,1618181324,https://etherscan.io/address/0xca7a6a53d5576102765a0281c723f863d881dc96#tokentxns
0x3764a58b74179c9e66b21c417d852d82594f851d,0.004040371649137134,2020-10,1601931188,https://etherscan.io/address/0x3764a58b74179c9e66b21c417d852d82594f851d#tokentxns
0x64c971d7e3c0483fa97a7714ec55d1e1943731c7,0.004,2021-01,1611097625,https://etherscan.io/address/0x64c971d7e3c0483fa97a7714ec55d1e1943731c7#tokentxns
0x105badbbd9fe1ea1039dcaf217b5537c7bd53c20,0.004,2021-03,1616891376,https://etherscan.io/address/0x105badbbd9fe1ea1039dcaf217b5537c7bd53c20#tokentxns
0xa0e0e05b18f961da7c8b5adb7cb8ac2c9fc791c5,0.00399276133429025,2020-05,1588955899,https://etherscan.io/address/0xa0e0e05b18f961da7c8b5adb7cb8ac2c9fc791c5#tokentxns
0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,0.003990604080629814,2020-09,1600301242,https://etherscan.io/address/0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113#tokentxns
0xaadec7c10842de8e62ce4faed9314aad09a367d1,0.003985348837608572,2021-03,1616497334,https://etherscan.io/address/0xaadec7c10842de8e62ce4faed9314aad09a367d1#tokentxns
0x77b300238ac0a4565e272a6fb6b83ad346a0a132,0.003943565889024563,2021-03,1615757565,https://etherscan.io/address/0x77b300238ac0a4565e272a6fb6b83ad346a0a132#tokentxns
0x63bf7f3ceeec25830ce179f3ba72726cd0a24a6f,0.003848020124381320,2020-10,1602103779,https://etherscan.io/address/0x63bf7f3ceeec25830ce179f3ba72726cd0a24a6f#tokentxns
0x74fa20b3a3db210375b7579fc40ea4a376427517,0.003845277711879761,2020-09,1601324370,https://etherscan.io/address/0x74fa20b3a3db210375b7579fc40ea4a376427517#tokentxns
0xc8e3ff7d2f6150d14a3369d87dfcc3e9b67f4d74,0.003841368900818018,2020-10,1602200867,https://etherscan.io/address/0xc8e3ff7d2f6150d14a3369d87dfcc3e9b67f4d74#tokentxns
0x27b8aca226332c8f8fa3e6711001f607433bfaa1,0.003801123727590324,2021-03,1614859623,https://etherscan.io/address/0x27b8aca226332c8f8fa3e6711001f607433bfaa1#tokentxns
0xc5b66828ac4704cd9d693b906b4a439b64899554,0.003789412695919476,2020-10,1602406339,https://etherscan.io/address/0xc5b66828ac4704cd9d693b906b4a439b64899554#tokentxns
0x86182ad92e1624e57efd4ec8aef26822481447e9,0.003764657823159199,2020-09,1600428343,https://etherscan.io/address/0x86182ad92e1624e57efd4ec8aef26822481447e9#tokentxns
0xb43b36b72c57842e5cc4b70d85f99117b122c2b5,0.00373363277048982,2021-03,1615202381,https://etherscan.io/address/0xb43b36b72c57842e5cc4b70d85f99117b122c2b5#tokentxns
0xc484a0de73ed881672c030343b316348570b1675,0.003695025554597669,2021-03,1614596217,https://etherscan.io/address/0xc484a0de73ed881672c030343b316348570b1675#tokentxns
0x40966a41a49de2019dcae3eb6c5baf2b690934c8,0.003672258416092431,2020-09,1600594696,https://etherscan.io/address/0x40966a41a49de2019dcae3eb6c5baf2b690934c8#tokentxns
0x064086e23f83e1b1b20e604e8485270bc6a1f39c,0.003655577313941498,2021-03,1614857637,https://etherscan.io/address/0x064086e23f83e1b1b20e604e8485270bc6a1f39c#tokentxns
0xe32c6ee5758799669657e36e5c0758c71e0f1254,0.003652927737912337,2020-09,1600746996,https://etherscan.io/address/0xe32c6ee5758799669657e36e5c0758c71e0f1254#tokentxns
0x9e0ee8cad01a4dfc4167d077b0e5227e0090141b,0.00364626609949779,2021-05,1620169631,https://etherscan.io/address/0x9e0ee8cad01a4dfc4167d077b0e5227e0090141b#tokentxns
0xf7958fdf30340791ddec875748a4efeea9cf2bea,0.003618165063111,2021-02,1613355015,https://etherscan.io/address/0xf7958fdf30340791ddec875748a4efeea9cf2bea#tokentxns
0xff61b952d4bc113123e3c53ee43c0f13c1d3a515,0.003606676358025594,2020-09,1600675343,https://etherscan.io/address/0xff61b952d4bc113123e3c53ee43c0f13c1d3a515#tokentxns
0x39afd3c71a25704429e645174e475ab0ef1a27ff,0.003588430191235056,2020-10,1602458411,https://etherscan.io/address/0x39afd3c71a25704429e645174e475ab0ef1a27ff#tokentxns
0x529f3a6a8513ebbd33bf0b88706a43ed1eebfb9f,0.003574451708586738,2021-05,1619922308,https://etherscan.io/address/0x529f3a6a8513ebbd33bf0b88706a43ed1eebfb9f#tokentxns
0xf211b5ae9a96cf1585d4be4ebd59c41631de4133,0.003559968184264352,2020-10,1603801585,https://etherscan.io/address/0xf211b5ae9a96cf1585d4be4ebd59c41631de4133#tokentxns
0xe3df685cfc377960186151037bc37bda6dc5ac00,0.003522236061536942,2021-01,1611034957,https://etherscan.io/address/0xe3df685cfc377960186151037bc37bda6dc5ac00#tokentxns
0x3ab7495696c67f20c1cab228210aaab3bc2424f7,0.003486064883172197,2020-09,1600749644,https://etherscan.io/address/0x3ab7495696c67f20c1cab228210aaab3bc2424f7#tokentxns
0xf056df6825b6f0b2f7ea734a7961140be252bc7b,0.003485726396865761,2020-09,1600788524,https://etherscan.io/address/0xf056df6825b6f0b2f7ea734a7961140be252bc7b#tokentxns
0x502e0654cbdb1e30316cdbaadc2b9de4006733bd,0.003397207769859558,2021-05,1620171242,https://etherscan.io/address/0x502e0654cbdb1e30316cdbaadc2b9de4006733bd#tokentxns
0x392c5dabb905e6aa687fa64dd5dbf1e626bdda4d,0.003374641878995421,2021-05,1620172772,https://etherscan.io/address/0x392c5dabb905e6aa687fa64dd5dbf1e626bdda4d#tokentxns
0xa779e09c6be65a1ac8f85436e13fd3f05dc593f0,0.00331627405354066,2020-10,1602138706,https://etherscan.io/address/0xa779e09c6be65a1ac8f85436e13fd3f05dc593f0#tokentxns
0xdd8edaa9d1a65bce1b83c8461a07b8bd5fc1ab23,0.003216102423167117,2021-05,1620394863,https://etherscan.io/address/0xdd8edaa9d1a65bce1b83c8461a07b8bd5fc1ab23#tokentxns
0xccf4c43fb9ab46710d063bfd445cc8bcdfcab4c8,0.003201690478138273,2020-09,1601172042,https://etherscan.io/address/0xccf4c43fb9ab46710d063bfd445cc8bcdfcab4c8#tokentxns
